    130,           1.,           0.,          27.
    131,          1.5,           0.,          57.
    132,          1.5,           0.,          54.
    133,          1.5,           0.,          51.
    134,          1.5,           0.,          48.
    135,          1.5,           0.,          45.
    136,          1.5,           0.,          42.
    137,          1.5,           0.,          39.
    138,          1.5,           0.,          36.
    139,          1.5,           0.,          33.
    140,          1.5,           0.,          30.
    141,   29.5141335,           0.,          30.
    142,   29.5141335,           0.,          33.
    143,   29.5141335,           0.,          36.
    144,   29.5141335,           0.,          39.
    145,   29.5141335,           0.,          42.
    146,   29.5141335,           0.,          45.
    147,   29.5141335,           0.,          48.
    148,   29.5141335,           0.,          51.
    149,   29.5141335,           0.,          54.
    150,   29.5141335,           0.,          57.
    151,    26.401453,           0.,          30.
    152,    26.401453,           0.,          33.
    153,    26.401453,           0.,          36.
    154,    26.401453,           0.,          39.
    155,    26.401453,           0.,          42.
    156,    26.401453,           0.,          45.
    157,    26.401453,           0.,          48.
    158,    26.401453,           0.,          51.
    159,    26.401453,           0.,          54.
    160,    26.401453,           0.,          57.
    161,   23.2887707,           0.,          30.
    162,   23.2887707,           0.,          33.
    163,   23.2887707,           0.,          36.
    164,   23.2887707,           0.,          39.
    165,   23.2887707,           0.,          42.
    166,   23.2887707,           0.,          45.
    167,   23.2887707,           0.,          48.
    168,   23.2887707,           0.,          51.
    169,   23.2887707,           0.,          54.
    170,   23.2887707,           0.,          57.
    171,   20.1760902,           0.,          30.
    172,   20.1760902,           0.,          33.
    173,   20.1760902,           0.,          36.
    174,   20.1760902,           0.,          39.
    175,   20.1760902,           0.,          42.
    176,   20.1760902,           0.,          45.
    177,   20.1760902,           0.,          48.
    178,   20.1760902,           0.,          51.
    179,   20.1760902,           0.,          54.
    180,   20.1760902,           0.,          57.
    181,   17.0634079,           0.,          30.
    182,   17.0634079,           0.,          33.
    183,   17.0634079,           0.,          36.
    184,   17.0634079,           0.,          39.
    185,   17.0634079,           0.,          42.
    186,   17.0634079,           0.,          45.
    187,   17.0634079,           0.,          48.
    188,   17.0634079,           0.,          51.
    189,   17.0634079,           0.,          54.
    190,   17.0634079,           0.,          57.
    191,   13.9507265,           0.,          30.
    192,   13.9507265,           0.,          33.
    193,   13.9507265,           0.,          36.
    194,   13.9507265,           0.,          39.
    195,   13.9507265,           0.,          42.
    196,   13.9507265,           0.,          45.
    197,   13.9507265,           0.,          48.
    198,   13.9507265,           0.,          51.
    199,   13.9507265,           0.,          54.
    200,   13.9507265,           0.,          57.
    201,   10.8380451,           0.,          30.
    202,   10.8380451,           0.,          33.
    203,   10.8380451,           0.,          36.
    204,   10.8380451,           0.,          39.
    205,   10.8380451,           0.,          42.
    206,   10.8380451,           0.,          45.
    207,   10.8380451,           0.,          48.
    208,   10.8380451,           0.,          51.
    209,   10.8380451,           0.,          54.
    210,   10.8380451,           0.,          57.
    211,   7.72536325,           0.,          30.
    212,   7.72536325,           0.,          33.
    213,   7.72536325,           0.,          36.
    214,   7.72536325,           0.,          39.
    215,   7.72536325,           0.,          42.
    216,   7.72536325,           0.,          45.
    217,   7.72536325,           0.,          48.
    218,   7.72536325,           0.,          51.
    219,   7.72536325,           0.,          54.
    220,   7.72536325,           0.,          57.
    221,   4.61268139,           0.,          30.
    222,   4.61268139,           0.,          33.
    223,   4.61268139,           0.,          36.
    224,   4.61268139,           0.,          39.
    225,   4.61268139,           0.,          42.
    226,   4.61268139,           0.,          45.
    227,   4.61268139,           0.,          48.
    228,   4.61268139,           0.,          51.
    229,   4.61268139,           0.,          54.
    230,   4.61268139,           0.,          57.
    231,           0.,           0.,          30.
    232,           0.,           0.,          33.
    233,           0.,           0.,          36.
    234,           0.,           0.,          39.
    235,           0.,           0.,          42.
    236,           0.,           0.,          45.
    237,           0.,           0.,          48.
    238,           0.,           0.,          51.
    239,           0.,           0.,          54.
    240,           0.,           0.,          57.
    241,          0.5,           0.,          30.
    242,           1.,           0.,          30.
    243,          0.5,           0.,          33.
    244,           1.,           0.,          33.
    245,          0.5,           0.,          36.
    246,           1.,           0.,          36.
    247,          0.5,           0.,          39.
    248,           1.,           0.,          39.
    249,          0.5,           0.,          42.
    250,           1.,           0.,          42.
    251,          0.5,           0.,          45.
    252,           1.,           0.,          45.
    253,          0.5,           0.,          48.
    254,           1.,           0.,          48.
    255,          0.5,           0.,          51.
    256,           1.,           0.,          51.
    257,          0.5,           0.,          54.
    258,           1.,           0.,          54.
    259,          0.5,           0.,          57.
    260,           1.,           0.,          57.
    261,          1.5,           0.,          87.
    262,          1.5,           0.,          84.
    263,          1.5,           0.,          81.
    264,          1.5,           0.,          78.
    265,          1.5,           0.,          75.
    266,          1.5,           0.,          72.
    267,          1.5,           0.,          69.
    268,          1.5,           0.,          66.
    269,          1.5,           0.,          63.
    270,          1.5,           0.,          60.
    271,   29.5141335,           0.,          60.
    272,   29.5141335,           0.,          63.
    273,   29.5141335,           0.,          66.
    274,   29.5141335,           0.,          69.
    275,   29.5141335,           0.,          72.
    276,   29.5141335,           0.,          75.
    277,   29.5141335,           0.,          78.
    278,   29.5141335,           0.,          81.
    279,   29.5141335,           0.,          84.
    280,   29.5141335,           0.,          87.
    281,    26.401453,           0.,          60.
    282,    26.401453,           0.,          63.
    283,    26.401453,           0.,          66.
    284,    26.401453,           0.,          69.
    285,    26.401453,           0.,          72.
    286,    26.401453,           0.,          75.
    287,    26.401453,           0.,          78.
    288,    26.401453,           0.,          81.
    289,    26.401453,           0.,          84.
    290,    26.401453,           0.,          87.
    291,   23.2887707,           0.,          60.
    292,   23.2887707,           0.,          63.
    293,   23.2887707,           0.,          66.
    294,   23.2887707,           0.,          69.
    295,   23.2887707,           0.,          72.
    296,   23.2887707,           0.,          75.
    297,   23.2887707,           0.,          78.
    298,   23.2887707,           0.,          81.
    299,   23.2887707,           0.,          84.
    300,   23.2887707,           0.,          87.
    301,   20.1760902,           0.,          60.
    302,   20.1760902,           0.,          63.
    303,   20.1760902,           0.,          66.
    304,   20.1760902,           0.,          69.
    305,   20.1760902,           0.,          72.
    306,   20.1760902,           0.,          75.
    307,   20.1760902,           0.,          78.
    308,   20.1760902,           0.,          81.
    309,   20.1760902,           0.,          84.
    310,   20.1760902,           0.,          87.
    311,   17.0634079,           0.,          60.
    312,   17.0634079,           0.,          63.
    313,   17.0634079,           0.,          66.
    314,   17.0634079,           0.,          69.
    315,   17.0634079,           0.,          72.
    316,   17.0634079,           0.,          75.
    317,   17.0634079,           0.,          78.
    318,   17.0634079,           0.,          81.
    319,   17.0634079,           0.,          84.
    320,   17.0634079,           0.,          87.
    321,   13.9507265,           0.,          60.
    322,   13.9507265,           0.,          63.
    323,   13.9507265,           0.,          66.
    324,   13.9507265,           0.,          69.
    325,   13.9507265,           0.,          72.
    326,   13.9507265,           0.,          75.
    327,   13.9507265,           0.,          78.
    328,   13.9507265,           0.,          81.
    329,   13.9507265,           0.,          84.
    330,   13.9507265,           0.,          87.
    331,   10.8380451,           0.,          60.
    332,   10.8380451,           0.,          63.
    333,   10.8380451,           0.,          66.
    334,   10.8380451,           0.,          69.
    335,   10.8380451,           0.,          72.
    336,   10.8380451,           0.,          75.
    337,   10.8380451,           0.,          78.
    338,   10.8380451,           0.,          81.
    339,   10.8380451,           0.,          84.
    340,   10.8380451,           0.,          87.
    341,   7.72536325,           0.,          60.
    342,   7.72536325,           0.,          63.
    343,   7.72536325,           0.,          66.
    344,   7.72536325,           0.,          69.
    345,   7.72536325,           0.,          72.
    346,   7.72536325,           0.,          75.
    347,   7.72536325,           0.,          78.
    348,   7.72536325,           0.,          81.
    349,   7.72536325,           0.,          84.
    350,   7.72536325,           0.,          87.
    351,   4.61268139,           0.,          60.
    352,   4.61268139,           0.,          63.
    353,   4.61268139,           0.,          66.
    354,   4.61268139,           0.,          69.
    355,   4.61268139,           0.,          72.
    356,   4.61268139,           0.,          75.
    357,   4.61268139,           0.,          78.
    358,   4.61268139,           0.,          81.
    359,   4.61268139,           0.,          84.
    360,   4.61268139,           0.,          87.
    361,           0.,           0.,          60.
    362,           0.,           0.,          63.
    363,           0.,           0.,          66.
    364,           0.,           0.,          69.
    365,           0.,           0.,          72.
    366,           0.,           0.,          75.
    367,           0.,           0.,          78.
    368,           0.,           0.,          81.
    369,           0.,           0.,          84.
    370,           0.,           0.,          87.
    371,          0.5,           0.,          60.
    372,           1.,           0.,          60.
    373,          0.5,           0.,          63.
    374,           1.,           0.,          63.
    375,          0.5,           0.,          66.
    376,           1.,           0.,          66.
    377,          0.5,           0.,          69.
    378,           1.,           0.,          69.
    379,          0.5,           0.,          72.
    380,           1.,           0.,          72.
    381,          0.5,           0.,          75.
    382,           1.,           0.,          75.
    383,          0.5,           0.,          78.
    384,           1.,           0.,          78.
    385,          0.5,           0.,          81.
    386,           1.,           0.,          81.
    387,          0.5,           0.,          84.
    388,           1.,           0.,          84.
    389,          0.5,           0.,          87.
    390,           1.,           0.,          87.
    391,          1.5,           0.,         117.
    392,          1.5,           0.,         114.
    393,          1.5,           0.,         111.
    394,          1.5,           0.,         108.
    395,          1.5,           0.,         105.
    396,          1.5,           0.,         102.
    397,          1.5,           0.,          99.
    398,          1.5,           0.,          96.
    399,          1.5,           0.,          93.
    400,          1.5,           0.,          90.
    401,   29.5141335,           0.,          90.
    402,   29.5141335,           0.,          93.
    403,   29.5141335,           0.,          96.
    404,   29.5141335,           0.,          99.
    405,   29.5141335,           0.,         102.
    406,   29.5141335,           0.,         105.
    407,   29.5141335,           0.,         108.
    408,   29.5141335,           0.,         111.
    409,   29.5141335,           0.,         114.
    410,   29.5141335,           0.,         117.
    411,    26.401453,           0.,          90.
    412,    26.401453,           0.,          93.
    413,    26.401453,           0.,          96.
    414,    26.401453,           0.,          99.
    415,    26.401453,           0.,         102.
    416,    26.401453,           0.,         105.
    417,    26.401453,           0.,         108.
    418,    26.401453,           0.,         111.
    419,    26.401453,           0.,         114.
    420,    26.401453,           0.,         117.
    421,   23.2887707,           0.,          90.
    422,   23.2887707,           0.,          93.
    423,   23.2887707,           0.,          96.
    424,   23.2887707,           0.,          99.
    425,   23.2887707,           0.,         102.
    426,   23.2887707,           0.,         105.
    427,   23.2887707,           0.,         108.
    428,   23.2887707,           0.,         111.
    429,   23.2887707,           0.,         114.
    430,   23.2887707,           0.,         117.
    431,   20.1760902,           0.,          90.
    432,   20.1760902,           0.,          93.
    433,   20.1760902,           0.,          96.
    434,   20.1760902,           0.,          99.
    435,   20.1760902,           0.,         102.
    436,   20.1760902,           0.,         105.
    437,   20.1760902,           0.,         108.
    438,   20.1760902,           0.,         111.
    439,   20.1760902,           0.,         114.
    440,   20.1760902,           0.,         117.
    441,   17.0634079,           0.,          90.
    442,   17.0634079,           0.,          93.
    443,   17.0634079,           0.,          96.
    444,   17.0634079,           0.,          99.
    445,   17.0634079,           0.,         102.
    446,   17.0634079,           0.,         105.
    447,   17.0634079,           0.,         108.
    448,   17.0634079,           0.,         111.
    449,   17.0634079,           0.,         114.
    450,   17.0634079,           0.,         117.
    451,   13.9507265,           0.,          90.
    452,   13.9507265,           0.,          93.
    453,   13.9507265,           0.,          96.
    454,   13.9507265,           0.,          99.
    455,   13.9507265,           0.,         102.
    456,   13.9507265,           0.,         105.
    457,   13.9507265,           0.,         108.
    458,   13.9507265,           0.,         111.
    459,   13.9507265,           0.,         114.
    460,   13.9507265,           0.,         117.
    461,   10.8380451,           0.,          90.
    462,   10.8380451,           0.,          93.
    463,   10.8380451,           0.,          96.
    464,   10.8380451,           0.,          99.
    465,   10.8380451,           0.,         102.
    466,   10.8380451,           0.,         105.
    467,   10.8380451,           0.,         108.
    468,   10.8380451,           0.,         111.
    469,   10.8380451,           0.,         114.
    470,   10.8380451,           0.,         117.
    471,   7.72536325,           0.,          90.
    472,   7.72536325,           0.,          93.
    473,   7.72536325,           0.,          96.
    474,   7.72536325,           0.,          99.
    475,   7.72536325,           0.,         102.
    476,   7.72536325,           0.,         105.
    477,   7.72536325,           0.,         108.
    478,   7.72536325,           0.,         111.
    479,   7.72536325,           0.,         114.
    480,   7.72536325,           0.,         117.
    481,   4.61268139,           0.,          90.
    482,   4.61268139,           0.,          93.
    483,   4.61268139,           0.,          96.
    484,   4.61268139,           0.,          99.
    485,   4.61268139,           0.,         102.
    486,   4.61268139,           0.,         105.
    487,   4.61268139,           0.,         108.
    488,   4.61268139,           0.,         111.
    489,   4.61268139,           0.,         114.
    490,   4.61268139,           0.,         117.
    491,           0.,           0.,          90.
    492,           0.,           0.,          93.
    493,           0.,           0.,          96.
    494,           0.,           0.,          99.
    495,           0.,           0.,         102.
    496,           0.,           0.,         105.
    497,           0.,           0.,         108.
    498,           0.,           0.,         111.
    499,           0.,           0.,         114.
    500,           0.,           0.,         117.
    501,          0.5,           0.,          90.
    502,           1.,           0.,          90.
    503,          0.5,           0.,          93.
    504,           1.,           0.,          93.
    505,          0.5,           0.,          96.
    506,           1.,           0.,          96.
    507,          0.5,           0.,          99.
    508,           1.,           0.,          99.
    509,          0.5,           0.,         102.
    510,           1.,           0.,         102.
    511,          0.5,           0.,         105.
    512,           1.,           0.,         105.
    513,          0.5,           0.,         108.
    514,           1.,           0.,         108.
    515,          0.5,           0.,         111.
    516,           1.,           0.,         111.
    517,          0.5,           0.,         114.
    518,           1.,           0.,         114.
    519,          0.5,           0.,         117.
    520,           1.,           0.,         117.
    521,          1.5,           0.,         147.
    522,          1.5,           0.,         144.
    523,          1.5,           0.,         141.
    524,          1.5,           0.,         138.
    525,          1.5,           0.,         135.
    526,          1.5,           0.,         132.
    527,          1.5,           0.,         129.
    528,          1.5,           0.,         126.
    529,          1.5,           0.,         123.
    530,          1.5,           0.,         120.
    531,   29.5141335,           0.,         120.
    532,   29.5141335,           0.,         123.
    533,   29.5141335,           0.,         126.
    534,   29.5141335,           0.,         129.
    535,   29.5141335,           0.,         132.
    536,   29.5141335,           0.,         135.
    537,   29.5141335,           0.,         138.
    538,   29.5141335,           0.,         141.
    539,   29.5141335,           0.,         144.
    540,   29.5141335,           0.,         147.
    541,    26.401453,           0.,         120.
    542,    26.401453,           0.,         123.
    543,    26.401453,           0.,         126.
    544,    26.401453,           0.,         129.
    545,    26.401453,           0.,         132.
    546,    26.401453,           0.,         135.
    547,    26.401453,           0.,         138.
    548,    26.401453,           0.,         141.
    549,    26.401453,           0.,         144.
    550,    26.401453,           0.,         147.
    551,   23.2887707,           0.,         120.
    552,   23.2887707,           0.,         123.
    553,   23.2887707,           0.,         126.
    554,   23.2887707,           0.,         129.
    555,   23.2887707,           0.,         132.
    556,   23.2887707,           0.,         135.
    557,   23.2887707,           0.,         138.
    558,   23.2887707,           0.,         141.
    559,   23.2887707,           0.,         144.
    560,   23.2887707,           0.,         147.
    561,   20.1760902,           0.,         120.
    562,   20.1760902,           0.,         123.
    563,   20.1760902,           0.,         126.
    564,   20.1760902,           0.,         129.
    565,   20.1760902,           0.,         132.
    566,   20.1760902,           0.,         135.
    567,   20.1760902,           0.,         138.
    568,   20.1760902,           0.,         141.
    569,   20.1760902,           0.,         144.
    570,   20.1760902,           0.,         147.
    571,   17.0634079,           0.,         120.
    572,   17.0634079,           0.,         123.
    573,   17.0634079,           0.,         126.
    574,   17.0634079,           0.,         129.
    575,   17.0634079,           0.,         132.
    576,   17.0634079,           0.,         135.
    577,   17.0634079,           0.,         138.
    578,   17.0634079,           0.,         141.
    579,   17.0634079,           0.,         144.
    580,   17.0634079,           0.,         147.
    581,   13.9507265,           0.,         120.
    582,   13.9507265,           0.,         123.
    583,   13.9507265,           0.,         126.
    584,   13.9507265,           0.,         129.
    585,   13.9507265,           0.,         132.
    586,   13.9507265,           0.,         135.
    587,   13.9507265,           0.,         138.
    588,   13.9507265,           0.,         141.
    589,   13.9507265,           0.,         144.
    590,   13.9507265,           0.,         147.
    591,   10.8380451,           0.,         120.
    592,   10.8380451,           0.,         123.
    593,   10.8380451,           0.,         126.
    594,   10.8380451,           0.,         129.
    595,   10.8380451,           0.,         132.
    596,   10.8380451,           0.,         135.
    597,   10.8380451,           0.,         138.
    598,   10.8380451,           0.,         141.
    599,   10.8380451,           0.,         144.
    600,   10.8380451,           0.,         147.
    601,   7.72536325,           0.,         120.
    602,   7.72536325,           0.,         123.
    603,   7.72536325,           0.,         126.
    604,   7.72536325,           0.,         129.
    605,   7.72536325,           0.,         132.
    606,   7.72536325,           0.,         135.
    607,   7.72536325,           0.,         138.
    608,   7.72536325,           0.,         141.
    609,   7.72536325,           0.,         144.
    610,   7.72536325,           0.,         147.
    611,   4.61268139,           0.,         120.
    612,   4.61268139,           0.,         123.
    613,   4.61268139,           0.,         126.
    614,   4.61268139,           0.,         129.
    615,   4.61268139,           0.,         132.
    616,   4.61268139,           0.,         135.
    617,   4.61268139,           0.,         138.
    618,   4.61268139,           0.,         141.
    619,   4.61268139,           0.,         144.
    620,   4.61268139,           0.,         147.
    621,           0.,           0.,         120.
    622,           0.,           0.,         123.
    623,           0.,           0.,         126.
    624,           0.,           0.,         129.
    625,           0.,           0.,         132.
    626,           0.,           0.,         135.
    627,           0.,           0.,         138.
    628,           0.,           0.,         141.
    629,           0.,           0.,         144.
    630,           0.,           0.,         147.
    631,          0.5,           0.,         120.
    632,           1.,           0.,         120.
    633,          0.5,           0.,         123.
    634,           1.,           0.,         123.
    635,          0.5,           0.,         126.
    636,           1.,           0.,         126.
    637,          0.5,           0.,         129.
    638,           1.,           0.,         129.
    639,          0.5,           0.,         132.
    640,           1.,           0.,         132.
    641,          0.5,           0.,         135.
    642,           1.,           0.,         135.
    643,          0.5,           0.,         138.
    644,           1.,           0.,         138.
    645,          0.5,           0.,         141.
    646,           1.,           0.,         141.
    647,          0.5,           0.,         144.
    648,           1.,           0.,         144.
    649,          0.5,           0.,         147.
    650,           1.,           0.,         147.
    651,          1.5,           0.,         177.
    652,          1.5,           0.,         174.
    653,          1.5,           0.,         171.
    654,          1.5,           0.,         168.
    655,          1.5,           0.,         165.
    656,          1.5,           0.,         162.
    657,          1.5,           0.,         159.
    658,          1.5,           0.,         156.
    659,          1.5,           0.,         153.
    660,          1.5,           0.,         150.
    661,   29.5141335,           0.,         150.
    662,   29.5141335,           0.,         153.
    663,   29.5141335,           0.,         156.
    664,   29.5141335,           0.,         159.
    665,   29.5141335,           0.,         162.
    666,   29.5141335,           0.,         165.
    667,   29.5141335,           0.,         168.
    668,   29.5141335,           0.,         171.
    669,   29.5141335,           0.,         174.
    670,   29.5141335,           0.,         177.
    671,    26.401453,           0.,         150.
    672,    26.401453,           0.,         153.
    673,    26.401453,           0.,         156.
    674,    26.401453,           0.,         159.
    675,    26.401453,           0.,         162.
    676,    26.401453,           0.,         165.
    677,    26.401453,           0.,         168.
    678,    26.401453,           0.,         171.
    679,    26.401453,           0.,         174.
    680,    26.401453,           0.,         177.
    681,   23.2887707,           0.,         150.
    682,   23.2887707,           0.,         153.
    683,   23.2887707,           0.,         156.
    684,   23.2887707,           0.,         159.
    685,   23.2887707,           0.,         162.
    686,   23.2887707,           0.,         165.
    687,   23.2887707,           0.,         168.
    688,   23.2887707,           0.,         171.
    689,   23.2887707,           0.,         174.
    690,   23.2887707,           0.,         177.
    691,   20.1760902,           0.,         150.
    692,   20.1760902,           0.,         153.
    693,   20.1760902,           0.,         156.
    694,   20.1760902,           0.,         159.
    695,   20.1760902,           0.,         162.
    696,   20.1760902,           0.,         165.
    697,   20.1760902,           0.,         168.
    698,   20.1760902,           0.,         171.
    699,   20.1760902,           0.,         174.
    700,   20.1760902,           0.,         177.
    701,   17.0634079,           0.,         150.
    702,   17.0634079,           0.,         153.
    703,   17.0634079,           0.,         156.
    704,   17.0634079,           0.,         159.
    705,   17.0634079,           0.,         162.
    706,   17.0634079,           0.,         165.
    707,   17.0634079,           0.,         168.
    708,   17.0634079,           0.,         171.
    709,   17.0634079,           0.,         174.
    710,   17.0634079,           0.,         177.
    711,   13.9507265,           0.,         150.
    712,   13.9507265,           0.,         153.
    713,   13.9507265,           0.,         156.
    714,   13.9507265,           0.,         159.
    715,   13.9507265,           0.,         162.
    716,   13.9507265,           0.,         165.
    717,   13.9507265,           0.,         168.
    718,   13.9507265,           0.,         171.
    719,   13.9507265,           0.,         174.
    720,   13.9507265,           0.,         177.
    721,   10.8380451,           0.,         150.
    722,   10.8380451,           0.,         153.
    723,   10.8380451,           0.,         156.
    724,   10.8380451,           0.,         159.
    725,   10.8380451,           0.,         162.
    726,   10.8380451,           0.,         165.
    727,   10.8380451,           0.,         168.
    728,   10.8380451,           0.,         171.
    729,   10.8380451,           0.,         174.
    730,   10.8380451,           0.,         177.
    731,   7.72536325,           0.,         150.
    732,   7.72536325,           0.,         153.
    733,   7.72536325,           0.,         156.
    734,   7.72536325,           0.,         159.
    735,   7.72536325,           0.,         162.
    736,   7.72536325,           0.,         165.
    737,   7.72536325,           0.,         168.
    738,   7.72536325,           0.,         171.
    739,   7.72536325,           0.,         174.
    740,   7.72536325,           0.,         177.
    741,   4.61268139,           0.,         150.
    742,   4.61268139,           0.,         153.
    743,   4.61268139,           0.,         156.
    744,   4.61268139,           0.,         159.
    745,   4.61268139,           0.,         162.
    746,   4.61268139,           0.,         165.
    747,   4.61268139,           0.,         168.
    748,   4.61268139,           0.,         171.
    749,   4.61268139,           0.,         174.
    750,   4.61268139,           0.,         177.
    751,           0.,           0.,         150.
    752,           0.,           0.,         153.
    753,           0.,           0.,         156.
    754,           0.,           0.,         159.
    755,           0.,           0.,         162.
    756,           0.,           0.,         165.
    757,           0.,           0.,         168.
    758,           0.,           0.,         171.
    759,           0.,           0.,         174.
    760,           0.,           0.,         177.
    761,          0.5,           0.,         150.
    762,           1.,           0.,         150.
    763,          0.5,           0.,         153.
    764,           1.,           0.,         153.
    765,          0.5,           0.,         156.
    766,           1.,           0.,         156.
    767,          0.5,           0.,         159.
    768,           1.,           0.,         159.
    769,          0.5,           0.,         162.
    770,           1.,           0.,         162.
    771,          0.5,           0.,         165.
    772,           1.,           0.,         165.
    773,          0.5,           0.,         168.
    774,           1.,           0.,         168.
    775,          0.5,           0.,         171.
    776,           1.,           0.,         171.
    777,          0.5,           0.,         174.
    778,           1.,           0.,         174.
    779,          0.5,           0.,         177.
    780,           1.,           0.,         177.
    781,          1.5,           0.,         207.
    782,          1.5,           0.,         204.
    783,          1.5,           0.,         201.
    784,          1.5,           0.,         198.
    785,          1.5,           0.,         195.
    786,          1.5,           0.,         192.
    787,          1.5,           0.,         189.
    788,          1.5,           0.,         186.
    789,          1.5,           0.,         183.
    790,          1.5,           0.,         180.
    791,   29.5141335,           0.,         180.
    792,   29.5141335,           0.,         183.
    793,   29.5141335,           0.,         186.
    794,   29.5141335,           0.,         189.
    795,   29.5141335,           0.,         192.
    796,   29.5141335,           0.,         195.
    797,   29.5141335,           0.,         198.
    798,   29.5141335,           0.,         201.
    799,   29.5141335,           0.,         204.
    800,   29.5141335,           0.,         207.
    801,    26.401453,           0.,         180.
    802,    26.401453,           0.,         183.
    803,    26.401453,           0.,         186.
    804,    26.401453,           0.,         189.
    805,    26.401453,           0.,         192.
    806,    26.401453,           0.,         195.
    807,    26.401453,           0.,         198.
    808,    26.401453,           0.,         201.
    809,    26.401453,           0.,         204.
    810,    26.401453,           0.,         207.
    811,   23.2887707,           0.,         180.
    812,   23.2887707,           0.,         183.
    813,   23.2887707,           0.,         186.
    814,   23.2887707,           0.,         189.
    815,   23.2887707,           0.,         192.
    816,   23.2887707,           0.,         195.
